,GAME_ID,TEAM_ID_A,TEAM_NAME_A,TEAM_ABBREVIATION_A,TEAM_CITY_A,MIN_A,E_OFF_RATING_A,OFF_RATING_A,E_DEF_RATING_A,DEF_RATING_A,E_NET_RATING_A,NET_RATING_A,AST_PCT_A,AST_TOV_A,AST_RATIO_A,OREB_PCT_A,DREB_PCT_A,REB_PCT_A,E_TM_TOV_PCT_A,TM_TOV_PCT_A,EFG_PCT_A,TS_PCT_A,USG_PCT_A,E_USG_PCT_A,E_PACE_A,PACE_A,PACE_PER40_A,POSS_A,PIE_A,TEAM_ID_B,TEAM_NAME_B,TEAM_ABBREVIATION_B,TEAM_CITY_B,MIN_B,E_OFF_RATING_B,OFF_RATING_B,E_DEF_RATING_B,DEF_RATING_B,E_NET_RATING_B,NET_RATING_B,AST_PCT_B,AST_TOV_B,AST_RATIO_B,OREB_PCT_B,DREB_PCT_B,REB_PCT_B,E_TM_TOV_PCT_B,TM_TOV_PCT_B,EFG_PCT_B,TS_PCT_B,USG_PCT_B,E_USG_PCT_B,E_PACE_B,PACE_B,PACE_PER40_B,POSS_B,PIE_B,Unnamed: 0.1
455,22200228,1610612745,Rockets,HOU,Houston,240:00,88.3,93.8,102.2,102.1,-13.9,-8.2,0.517,0.88,11.4,0.362,0.731,0.536,16.492,17.5,0.372,0.455,1.0,0.198,99.98,97.0,80.83,97,0.407,1610612754,Pacers,IND,Indiana,240:00,102.2,102.1,88.3,93.8,13.9,8.2,0.758,1.67,18.7,0.269,0.638,0.464,15.483,15.5,0.476,0.527,1.0,0.2,99.98,97.0,80.83,97,0.593,217.0
456,22200229,1610612760,Thunder,OKC,Oklahoma City,240:00,105.9,106.8,115.7,118.6,-9.7,-11.8,0.756,3.09,23.3,0.208,0.65,0.442,10.593,10.7,0.526,0.545,1.0,0.197,104.22,102.5,85.42,103,0.469,1610612763,Grizzlies,MEM,Memphis,240:00,115.7,118.6,105.9,106.8,9.7,11.8,0.667,2.36,17.6,0.35,0.792,0.558,10.516,10.8,0.495,0.547,1.0,0.199,104.22,102.5,85.42,102,0.531,218.0
457,22200229,1610612763,Grizzlies,MEM,Memphis,240:00,115.7,118.6,105.9,106.8,9.7,11.8,0.667,2.36,17.6,0.35,0.792,0.558,10.516,10.8,0.495,0.547,1.0,0.199,104.22,102.5,85.42,102,0.531,1610612760,Thunder,OKC,Oklahoma City,240:00,105.9,106.8,115.7,118.6,-9.7,-11.8,0.756,3.09,23.3,0.208,0.65,0.442,10.593,10.7,0.526,0.545,1.0,0.197,104.22,102.5,85.42,103,0.469,219.0
458,22200230,1610612743,Nuggets,DEN,Denver,240:00,101.1,103.1,136.1,135.1,-35.0,-32.0,0.632,1.85,17.8,0.268,0.813,0.466,13.276,13.5,0.478,0.506,1.0,0.191,95.62,95.0,79.17,96,0.328,1610612742,Mavericks,DAL,Dallas,240:00,136.1,135.1,101.1,103.1,35.0,32.0,0.63,2.9,22.6,0.188,0.732,0.534,10.716,10.6,0.682,0.711,1.0,0.197,95.62,95.0,79.17,94,0.672,220.0
459,22200230,1610612742,Mavericks,DAL,Dallas,240:00,136.1,135.1,101.1,103.1,35.0,32.0,0.63,2.9,22.6,0.188,0.732,0.534,10.716,10.6,0.682,0.711,1.0,0.197,95.62,95.0,79.17,94,0.672,1610612743,Nuggets,DEN,Denver,240:00,101.1,103.1,136.1,135.1,-35.0,-32.0,0.632,1.85,17.8,0.268,0.813,0.466,13.276,13.5,0.478,0.506,1.0,0.191,95.62,95.0,79.17,96,0.328,221.0
460,22200231,1610612740,Pelicans,NOP,New Orleans,240:00,110.4,110.1,118.8,117.0,-8.4,-6.9,0.558,1.85,18.5,0.178,0.711,0.444,13.169,13.1,0.569,0.588,1.0,0.197,98.6,99.5,82.92,99,0.468,1610612738,Celtics,BOS,Boston,240:00,118.8,117.0,110.4,110.1,8.4,6.9,0.683,1.65,20.4,0.289,0.822,0.556,17.262,17.0,0.6,0.633,1.0,0.201,98.6,99.5,82.92,100,0.532,222.0
461,22200231,1610612738,Celtics,BOS,Boston,240:00,118.8,117.0,110.4,110.1,8.4,6.9,0.683,1.65,20.4,0.289,0.822,0.556,17.262,17.0,0.6,0.633,1.0,0.201,98.6,99.5,82.92,100,0.532,1610612740,Pelicans,NOP,New Orleans,240:00,110.4,110.1,118.8,117.0,-8.4,-6.9,0.558,1.85,18.5,0.178,0.711,0.444,13.169,13.1,0.569,0.588,1.0,0.197,98.6,99.5,82.92,99,0.468,223.0
462,22200232,1610612762,Jazz,UTA,Utah,240:00,124.6,131.4,122.8,127.9,1.8,3.5,0.627,1.88,21.3,0.304,0.609,0.457,15.805,16.7,0.648,0.66,1.0,0.194,107.94,103.0,85.83,102,0.476,1610612756,Suns,PHX,Phoenix,240:00,122.8,127.9,124.6,131.4,-1.8,-3.5,0.592,2.07,19.4,0.391,0.696,0.543,12.925,13.5,0.569,0.625,1.0,0.199,107.94,103.0,85.83,104,0.524,224.0
463,22200232,1610612756,Suns,PHX,Phoenix,240:00,122.8,127.9,124.6,131.4,-1.8,-3.5,0.592,2.07,19.4,0.391,0.696,0.543,12.925,13.5,0.569,0.625,1.0,0.199,107.94,103.0,85.83,104,0.524,1610612762,Jazz,UTA,Utah,240:00,124.6,131.4,122.8,127.9,1.8,3.5,0.627,1.88,21.3,0.304,0.609,0.457,15.805,16.7,0.648,0.66,1.0,0.194,107.94,103.0,85.83,102,0.476,225.0
464,22200233,1610612752,Knicks,NYK,New York,240:00,96.2,98.1,104.9,108.8,-8.7,-10.8,0.533,1.0,11.9,0.293,0.685,0.482,15.244,15.5,0.397,0.495,1.0,0.198,105.38,102.5,85.42,103,0.446,1610612744,Warriors,GSW,Golden State,240:00,104.9,108.8,96.2,98.1,8.7,10.8,0.78,1.78,21.4,0.315,0.707,0.518,17.013,17.6,0.549,0.556,1.0,0.197,105.38,102.5,85.42,102,0.554,226.0
465,22200233,1610612744,Warriors,GSW,Golden State,240:00,104.9,108.8,96.2,98.1,8.7,10.8,0.78,1.78,21.4,0.315,0.707,0.518,17.013,17.6,0.549,0.556,1.0,0.197,105.38,102.5,85.42,102,0.554,1610612752,Knicks,NYK,New York,240:00,96.2,98.1,104.9,108.8,-8.7,-10.8,0.533,1.0,11.9,0.293,0.685,0.482,15.244,15.5,0.397,0.495,1.0,0.198,105.38,102.5,85.42,103,0.446,227.0
466,22200234,1610612747,Lakers,LAL,Los Angeles,240:00,122.4,120.8,113.0,114.2,9.4,6.6,0.674,1.81,20.6,0.211,0.76,0.523,15.296,15.1,0.596,0.669,1.0,0.199,105.84,106.0,88.33,106,0.569,1610612765,Pistons,DET,Detroit,240:00,113.0,114.2,122.4,120.8,-9.4,-6.6,0.628,2.45,18.7,0.24,0.789,0.477,10.273,10.4,0.527,0.57,1.0,0.198,105.84,106.0,88.33,106,0.431,228.0
467,22200234,1610612765,Pistons,DET,Detroit,240:00,113.0,114.2,122.4,120.8,-9.4,-6.6,0.628,2.45,18.7,0.24,0.789,0.477,10.273,10.4,0.527,0.57,1.0,0.198,105.84,106.0,88.33,106,0.431,1610612747,Lakers,LAL,Los Angeles,240:00,122.4,120.8,113.0,114.2,9.4,6.6,0.674,1.81,20.6,0.211,0.76,0.523,15.296,15.1,0.596,0.669,1.0,0.199,105.84,106.0,88.33,106,0.569,229.0
468,22200235,1610612761,Raptors,TOR,Toronto,265:00,106.4,109.9,112.6,109.7,-6.3,0.2,0.563,1.93,17.0,0.323,0.76,0.518,12.208,12.6,0.481,0.518,1.0,0.196,101.78,101.43,84.53,111,0.48,1610612737,Hawks,ATL,Atlanta,265:00,112.6,109.7,106.4,109.9,6.3,-0.2,0.5,1.53,16.0,0.24,0.677,0.482,13.626,13.3,0.538,0.584,1.0,0.2,101.78,101.43,84.53,113,0.52,230.0
469,22200235,1610612737,Hawks,ATL,Atlanta,265:00,112.6,109.7,106.4,109.9,6.3,-0.2,0.5,1.53,16.0,0.24,0.677,0.482,13.626,13.3,0.538,0.584,1.0,0.2,101.78,101.43,84.53,113,0.52,1610612761,Raptors,TOR,Toronto,265:00,106.4,109.9,112.6,109.7,-6.3,0.2,0.563,1.93,17.0,0.323,0.76,0.518,12.208,12.6,0.481,0.518,1.0,0.196,101.78,101.43,84.53,111,0.48,231.0
470,22200236,1610612753,Magic,ORL,Orlando,240:00,110.3,115.3,112.5,117.5,-2.2,-2.2,0.41,1.45,12.4,0.339,0.647,0.486,10.738,11.2,0.516,0.552,1.0,0.197,101.9,97.5,81.25,98,0.475,1610612754,Pacers,IND,Indiana,240:00,112.5,117.5,110.3,115.3,2.2,2.2,0.659,1.8,19.2,0.353,0.661,0.514,14.799,15.5,0.556,0.58,1.0,0.201,101.9,97.5,81.25,97,0.525,232.0
471,22200236,1610612754,Pacers,IND,Indiana,240:00,112.5,117.5,110.3,115.3,2.2,2.2,0.659,1.8,19.2,0.353,0.661,0.514,14.799,15.5,0.556,0.58,1.0,0.201,101.9,97.5,81.25,97,0.525,1610612753,Magic,ORL,Orlando,240:00,110.3,115.3,112.5,117.5,-2.2,-2.2,0.41,1.45,12.4,0.339,0.647,0.486,10.738,11.2,0.516,0.552,1.0,0.197,101.9,97.5,81.25,98,0.475,233.0
472,22200237,1610612755,76ers,PHI,Philadelphia,240:00,105.7,103.8,104.1,107.7,1.6,-3.9,0.618,0.95,16.4,0.1,0.771,0.466,21.343,21.0,0.577,0.641,1.0,0.2,105.32,104.5,87.08,105,0.485,1610612750,Timberwolves,MIN,Minnesota,240:00,104.1,107.7,105.7,103.8,-1.6,3.9,0.7,1.4,19.5,0.229,0.9,0.534,18.594,19.2,0.541,0.586,1.0,0.192,105.32,104.5,87.08,104,0.515,234.0
473,22200237,1610612750,Timberwolves,MIN,Minnesota,240:00,104.1,107.7,105.7,103.8,-1.6,3.9,0.7,1.4,19.5,0.229,0.9,0.534,18.594,19.2,0.541,0.586,1.0,0.192,105.32,104.5,87.08,104,0.515,1610612755,76ers,PHI,Philadelphia,240:00,105.7,103.8,104.1,107.7,1.6,-3.9,0.618,0.95,16.4,0.1,0.771,0.466,21.343,21.0,0.577,0.641,1.0,0.2,105.32,104.5,87.08,105,0.485,235.0
474,22200238,1610612762,Jazz,UTA,Utah,240:00,114.4,116.8,109.8,111.9,4.6,5.0,0.548,1.77,16.8,0.286,0.702,0.49,12.607,12.9,0.538,0.583,1.0,0.198,103.0,101.0,84.17,101,0.491,1610612757,Trail Blazers,POR,Portland,240:00,109.8,111.9,114.4,116.8,-4.6,-5.0,0.692,1.5,19.3,0.298,0.714,0.51,17.496,17.8,0.548,0.595,1.0,0.198,103.0,101.0,84.17,101,0.509,236.0
